Transaction ID,Item_Cake,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Digital Wallet,Transaction Date,Location_encoded,Quantity_scaled,Price Per Unit_scaled,Total Spent_scaled
TXN_4745933,0,0,0,0,1,0,0,0,0,0,1,2023-11-05,0,0.0,1.0,0.16666666666666666
TXN_6540267,0,0,0,0,1,0,0,0,0,0,1,2023-09-26,1,0.25,1.0,0.375
TXN_6994245,0,1,0,0,0,0,0,0,0,0,1,2023-12-30,0,0.75,0.25,0.29166666666666663
TXN_8973007,0,1,0,0,0,0,0,0,0,0,1,2023-02-07,1,1.0,0.25,0.375
TXN_5108183,0,0,0,0,0,0,1,0,0,1,0,2023-08-31,1,0.75,0.75,0.625
TXN_8103630,0,0,1,0,0,0,0,0,0,0,1,2023-03-08,1,0.0,0.0,0.0
TXN_2575160,0,0,0,0,0,0,0,1,0,0,1,2023-01-02,1,1.0,0.125,0.2708333333333333
TXN_8002309,0,0,0,0,0,1,0,0,0,1,0,2023-04-04,0,0.0,0.75,0.125
TXN_3252542,0,0,0,0,0,1,0,0,0,0,1,2023-09-22,0,1.0,0.75,0.7916666666666666
TXN_4775220,0,0,0,1,0,0,0,0,0,0,1,2023-07-21,1,0.5,0.5,0.3333333333333333
TXN_4413197,0,0,0,0,0,0,0,1,0,0,1,2023-09-06,1,0.75,0.125,0.20833333333333331
TXN_1283149,0,0,0,0,1,0,0,0,0,1,0,2023-01-23,0,0.25,1.0,0.375
TXN_6822426,1,0,0,0,0,0,0,0,0,0,1,2023-05-27,0,1.0,0.5,0.5833333333333333
TXN_8210816,0,0,0,0,1,0,0,0,0,0,1,2023-08-12,1,0.75,1.0,0.7916666666666666
TXN_5896728,0,0,0,1,0,0,0,0,0,0,1,2023-10-06,1,0.75,0.5,0.4583333333333333
TXN_4407308,0,0,0,0,0,0,0,1,0,0,1,2023-09-19,0,0.75,0.125,0.20833333333333331
TXN_7710078,0,0,0,1,0,0,0,0,0,1,0,2023-12-05,1,0.25,0.5,0.20833333333333331
TXN_5206046,0,0,0,0,0,1,0,0,0,1,0,2023-08-24,0,0.5,0.75,0.4583333333333333
TXN_6016707,0,0,0,1,0,0,0,0,1,0,0,2023-06-27,0,0.0,0.5,0.08333333333333333
TXN_7895436,1,0,0,0,0,0,0,0,1,0,0,2023-09-09,0,0.5,0.5,0.3333333333333333
TXN_3600632,0,1,0,0,0,0,0,0,1,0,0,2023-12-09,1,0.75,0.25,0.29166666666666663
TXN_4565969,0,1,0,0,0,0,0,0,0,0,1,2023-03-16,1,0.5,0.25,0.20833333333333331
TXN_7821478,1,0,0,0,0,0,0,0,1,0,0,2023-05-24,0,0.75,0.5,0.4583333333333333
TXN_2971555,1,0,0,0,0,0,0,0,1,0,0,2023-02-24,0,0.0,0.5,0.08333333333333333
TXN_1465364,0,0,0,0,0,0,0,1,0,0,1,2023-04-08,0,0.75,0.125,0.20833333333333331
TXN_9664173,0,0,0,0,0,1,0,0,0,0,1,2023-03-20,0,0.0,0.75,0.125
TXN_4049270,0,1,0,0,0,0,0,0,0,0,1,2023-07-28,0,1.0,0.25,0.375
TXN_4731715,0,1,0,0,0,0,0,0,0,1,0,2023-03-14,1,1.0,0.25,0.375
TXN_3377626,0,0,1,0,0,0,0,0,1,0,0,2023-07-23,0,1.0,0.0,0.16666666666666666
TXN_5753111,0,0,0,0,1,0,0,0,0,1,0,2023-04-25,1,0.0,1.0,0.16666666666666666
TXN_2054549,0,0,0,0,0,0,1,0,1,0,0,2023-04-07,0,0.0,0.75,0.125
TXN_6996548,0,1,0,0,0,0,0,0,0,1,0,2023-06-24,0,0.0,0.25,0.041666666666666664
TXN_6761402,0,1,0,0,0,0,0,0,0,1,0,2023-08-31,1,0.0,0.25,0.041666666666666664
TXN_1983842,1,0,0,0,0,0,0,0,0,0,1,2023-03-16,1,1.0,0.5,0.5833333333333333
TXN_4982165,0,0,0,0,0,0,0,1,0,1,0,2023-04-12,1,0.0,0.125,0.020833333333333332
TXN_5679295,0,0,0,0,0,0,0,1,0,1,0,2023-04-30,1,1.0,0.125,0.2708333333333333
TXN_9194266,0,0,0,0,1,0,0,0,1,0,0,2023-10-30,0,1.0,1.0,1.0
TXN_1141920,0,1,0,0,0,0,0,0,0,0,1,2023-10-26,1,0.75,0.25,0.29166666666666663
TXN_8878500,0,0,0,0,1,0,0,0,1,0,0,2023-02-24,0,0.75,1.0,0.7916666666666666
TXN_1012349,1,0,0,0,0,0,0,0,1,0,0,2023-07-08,0,0.75,0.5,0.4583333333333333
TXN_3811655,0,0,0,0,0,0,1,0,0,0,1,2023-11-03,1,0.25,0.75,0.29166666666666663
TXN_1581562,0,1,0,0,0,0,0,0,1,0,0,2023-01-01,0,0.25,0.25,0.125
TXN_6762236,0,0,0,1,0,0,0,0,0,0,1,2023-01-17,0,0.75,0.5,0.4583333333333333
TXN_1041891,0,0,1,0,0,0,0,0,0,0,1,2023-08-09,0,1.0,0.0,0.16666666666666666
TXN_6467796,0,1,0,0,0,0,0,0,0,1,0,2023-10-25,1,1.0,0.25,0.375
TXN_8701045,1,0,0,0,0,0,0,0,1,0,0,2023-06-07,0,0.25,0.5,0.20833333333333331
TXN_9656325,0,1,0,0,0,0,0,0,0,1,0,2023-03-31,1,0.25,0.25,0.125
TXN_2716560,0,0,0,0,0,1,0,0,0,1,0,2023-08-29,1,0.75,0.75,0.625
TXN_4141941,0,1,0,0,0,0,0,0,0,0,1,2023-05-18,0,0.25,0.25,0.125
TXN_4633505,0,0,0,0,0,0,0,1,0,0,1,2023-08-25,1,0.5,0.125,0.14583333333333331
TXN_5283053,0,0,0,1,0,0,0,0,0,0,1,2023-04-30,0,0.75,0.5,0.4583333333333333
TXN_1054912,0,0,0,0,0,1,0,0,1,0,0,2023-08-02,1,0.5,0.75,0.4583333333333333
TXN_9100081,0,0,0,1,0,0,0,0,1,0,0,2023-08-18,0,0.0,0.5,0.08333333333333333
TXN_5129701,0,0,0,0,0,0,1,0,0,1,0,2023-11-09,1,0.25,0.75,0.29166666666666663
TXN_7021592,0,0,0,0,1,0,0,0,0,1,0,2023-07-01,0,0.75,1.0,0.7916666666666666
TXN_8644119,0,0,0,0,0,1,0,0,0,0,1,2023-10-01,0,1.0,0.75,0.7916666666666666
TXN_3041142,0,0,0,0,0,0,1,0,0,0,1,2023-12-22,1,0.5,0.75,0.4583333333333333
TXN_5618631,0,1,0,0,0,0,0,0,0,1,0,2023-12-21,0,1.0,0.25,0.375
TXN_6496379,0,0,0,0,0,1,0,0,1,0,0,2023-12-24,1,0.0,0.75,0.125
TXN_1486119,0,0,1,0,0,0,0,0,0,0,1,2023-08-24,1,0.75,0.0,0.125
TXN_2386202,0,0,0,0,1,0,0,0,1,0,0,2023-01-22,0,0.75,1.0,0.7916666666666666
TXN_6836109,0,1,0,0,0,0,0,0,0,0,1,2023-04-09,1,0.75,0.25,0.29166666666666663
TXN_9190061,0,0,0,0,1,0,0,0,1,0,0,2023-06-14,1,1.0,1.0,1.0
TXN_1691512,0,0,0,0,0,0,1,0,0,0,1,2023-03-25,1,0.0,0.75,0.125
TXN_1059293,0,0,0,0,0,1,0,0,0,0,1,2023-12-04,1,1.0,0.75,0.7916666666666666
TXN_8813052,0,0,0,0,0,0,0,1,0,0,1,2023-05-06,0,0.75,0.125,0.20833333333333331
TXN_2495471,0,0,0,0,1,0,0,0,0,1,0,2023-10-22,1,0.5,1.0,0.5833333333333333
TXN_7708201,0,0,0,0,1,0,0,0,1,0,0,2023-01-04,0,0.5,1.0,0.5833333333333333
TXN_2038871,0,0,0,0,0,0,0,1,0,1,0,2023-07-15,1,0.25,0.125,0.08333333333333333
TXN_7195393,0,0,0,0,1,0,0,0,0,1,0,2023-01-24,0,0.25,1.0,0.375
TXN_8022892,0,0,0,0,0,1,0,0,0,0,1,2023-08-07,0,0.75,0.75,0.625
TXN_4298189,0,1,0,0,0,0,0,0,0,0,1,2023-10-13,0,0.0,0.25,0.041666666666666664
TXN_4967446,0,0,0,0,0,1,0,0,0,1,0,2023-07-11,0,0.0,0.75,0.125
TXN_3368231,0,0,0,0,0,0,0,1,1,0,0,2023-08-11,1,0.5,0.125,0.14583333333333331
TXN_7353699,0,0,0,0,0,0,0,1,0,0,1,2023-07-20,0,1.0,0.125,0.2708333333333333
TXN_6888998,0,1,0,0,0,0,0,0,0,0,1,2023-02-27,1,1.0,0.25,0.375
TXN_3541304,0,0,0,0,0,1,0,0,1,0,0,2023-04-22,0,0.5,0.75,0.4583333333333333
TXN_8188818,0,0,0,0,0,0,0,1,0,0,1,2023-10-07,1,0.25,0.125,0.08333333333333333
TXN_9431971,0,0,0,0,0,0,1,0,0,1,0,2023-07-17,1,0.0,0.75,0.125
TXN_4543742,0,1,0,0,0,0,0,0,0,0,1,2023-03-28,0,0.5,0.25,0.20833333333333331
TXN_5961027,1,0,0,0,0,0,0,0,1,0,0,2023-09-27,0,0.25,0.5,0.20833333333333331
TXN_1807140,0,0,0,0,1,0,0,0,1,0,0,2023-03-22,1,0.0,1.0,0.16666666666666666
TXN_3007866,0,0,0,1,0,0,0,0,0,1,0,2023-04-14,0,0.75,0.5,0.4583333333333333
TXN_6779377,0,0,0,0,0,0,1,0,1,0,0,2023-10-06,0,1.0,0.75,0.7916666666666666
TXN_7053830,0,1,0,0,0,0,0,0,0,0,1,2023-02-14,0,0.5,0.25,0.20833333333333331
TXN_3660048,1,0,0,0,0,0,0,0,0,1,0,2023-01-02,0,0.0,0.5,0.08333333333333333
TXN_6522299,0,0,0,0,0,0,0,1,1,0,0,2023-08-29,1,0.25,0.125,0.08333333333333333
TXN_5811766,1,0,0,0,0,0,0,0,0,0,1,2023-06-02,0,1.0,0.5,0.5833333333333333
TXN_2848421,0,0,1,0,0,0,0,0,0,0,1,2023-08-07,0,0.0,0.0,0.0
TXN_4935533,0,0,0,0,0,0,1,0,1,0,0,2023-06-12,0,0.0,0.75,0.125
TXN_2389320,0,1,0,0,0,0,0,0,0,0,1,2023-07-26,1,0.25,0.25,0.125
TXN_8423155,0,1,0,0,0,0,0,0,0,0,1,2023-07-03,1,0.0,0.25,0.041666666666666664
TXN_6053617,0,0,0,0,0,1,0,0,0,1,0,2023-11-25,1,0.25,0.75,0.29166666666666663
TXN_8384372,0,0,0,0,0,0,0,1,0,0,1,2023-08-07,1,0.75,0.125,0.20833333333333331
TXN_3426338,0,0,0,0,1,0,0,0,1,0,0,2023-07-31,0,0.0,1.0,0.16666666666666666
TXN_4581359,0,0,0,1,0,0,0,0,0,1,0,2023-03-22,0,0.25,0.5,0.20833333333333331
TXN_3561451,0,0,0,0,1,0,0,0,0,1,0,2023-05-31,0,0.75,1.0,0.7916666666666666
TXN_7768989,0,0,0,0,0,1,0,0,1,0,0,2023-10-02,0,0.25,0.75,0.29166666666666663
TXN_5963316,0,0,0,0,0,0,0,1,0,1,0,2023-06-25,1,0.25,0.125,0.08333333333333333
TXN_4265942,0,1,0,0,0,0,0,0,1,0,0,2023-04-24,0,1.0,0.25,0.375
TXN_6014389,0,0,1,0,0,0,0,0,0,1,0,2023-07-21,0,1.0,0.0,0.16666666666666666
TXN_7358729,0,0,1,0,0,0,0,0,1,0,0,2023-02-25,1,0.25,0.0,0.041666666666666664
TXN_9815521,0,0,0,0,0,1,0,0,0,1,0,2023-05-26,0,0.5,0.75,0.4583333333333333
TXN_8325221,0,1,0,0,0,0,0,0,0,1,0,2023-11-17,0,0.25,0.25,0.125
TXN_8267031,1,0,0,0,0,0,0,0,0,0,1,2023-03-28,1,0.25,0.5,0.20833333333333331
TXN_1950187,0,0,0,0,0,0,0,1,0,1,0,2023-04-13,1,0.25,0.125,0.08333333333333333
TXN_9518691,0,0,0,0,1,0,0,0,0,1,0,2023-03-30,0,0.25,1.0,0.375
TXN_3612790,0,0,0,0,0,0,1,0,0,1,0,2023-09-01,1,0.0,0.75,0.125
TXN_5436816,0,0,0,0,1,0,0,0,0,1,0,2023-08-04,1,0.5,1.0,0.5833333333333333
TXN_7896586,0,0,0,0,0,1,0,0,0,1,0,2023-09-04,1,0.25,0.75,0.29166666666666663
TXN_5835004,0,0,0,0,0,0,1,0,0,1,0,2023-04-14,0,1.0,0.75,0.7916666666666666
TXN_3774886,0,0,0,0,0,1,0,0,0,0,1,2023-06-01,0,0.5,0.75,0.4583333333333333
TXN_5950951,0,0,0,0,1,0,0,0,0,1,0,2023-04-10,0,0.0,1.0,0.16666666666666666
TXN_3918096,0,0,0,1,0,0,0,0,0,0,1,2023-08-17,1,0.75,0.5,0.4583333333333333
TXN_2786231,0,0,0,1,0,0,0,0,1,0,0,2023-08-17,1,0.0,0.5,0.08333333333333333
TXN_3803063,1,0,0,0,0,0,0,0,0,1,0,2023-11-23,1,0.75,0.5,0.4583333333333333
TXN_4262451,0,1,0,0,0,0,0,0,0,0,1,2023-10-16,1,0.0,0.25,0.041666666666666664
TXN_4773210,0,1,0,0,0,0,0,0,0,1,0,2023-11-29,0,0.0,0.25,0.041666666666666664
TXN_1231366,0,0,0,0,0,1,0,0,0,0,1,2023-11-28,1,0.5,0.75,0.4583333333333333
TXN_6596377,0,0,1,0,0,0,0,0,0,1,0,2023-08-02,1,1.0,0.0,0.16666666666666666
TXN_2713279,0,0,1,0,0,0,0,0,0,0,1,2023-02-12,0,0.75,0.0,0.125
TXN_4247602,0,0,0,0,1,0,0,0,0,1,0,2023-07-13,1,1.0,1.0,1.0
TXN_2446298,0,0,0,1,0,0,0,0,0,0,1,2023-05-21,0,1.0,0.5,0.5833333333333333
TXN_7258784,0,1,0,0,0,0,0,0,1,0,0,2023-09-21,0,0.75,0.25,0.29166666666666663
TXN_5164540,0,0,0,0,0,0,0,1,0,1,0,2023-01-05,1,0.25,0.125,0.08333333333333333
TXN_6488040,0,0,0,0,1,0,0,0,0,0,1,2023-05-20,1,0.0,1.0,0.16666666666666666
TXN_9850842,0,0,0,0,0,0,0,1,1,0,0,2023-01-23,0,0.5,0.125,0.14583333333333331
TXN_7269738,0,0,1,0,0,0,0,0,1,0,0,2023-05-26,0,0.5,0.0,0.08333333333333333
TXN_2638760,1,0,0,0,0,0,0,0,1,0,0,2023-02-09,1,1.0,0.5,0.5833333333333333
TXN_3459152,1,0,0,0,0,0,0,0,0,0,1,2023-06-28,1,0.5,0.5,0.3333333333333333
TXN_8013818,0,0,0,0,0,0,0,1,0,1,0,2023-07-24,1,0.25,0.125,0.08333333333333333
TXN_8077367,0,0,0,0,0,0,0,1,0,1,0,2023-02-27,0,1.0,0.125,0.2708333333333333
TXN_6643922,0,1,0,0,0,0,0,0,0,0,1,2023-06-24,0,1.0,0.25,0.375
TXN_8388056,0,0,0,0,1,0,0,0,0,1,0,2023-06-23,1,0.0,1.0,0.16666666666666666
TXN_4728936,0,0,0,1,0,0,0,0,0,0,1,2023-02-27,1,0.75,0.5,0.4583333333333333
TXN_6386388,0,0,0,0,0,0,0,1,0,1,0,2023-05-21,1,0.5,0.125,0.14583333333333331
TXN_9443285,1,0,0,0,0,0,0,0,0,1,0,2023-05-27,1,0.25,0.5,0.20833333333333331
TXN_6377838,1,0,0,0,0,0,0,0,0,0,1,2023-02-19,1,0.25,0.5,0.20833333333333331
TXN_7483986,0,0,0,0,1,0,0,0,0,1,0,2023-03-24,1,0.25,1.0,0.375
TXN_7719510,0,0,0,1,0,0,0,0,0,1,0,2023-08-14,1,0.5,0.5,0.3333333333333333
TXN_7908153,0,0,1,0,0,0,0,0,1,0,0,2023-01-19,0,0.5,0.0,0.08333333333333333
TXN_3083412,0,1,0,0,0,0,0,0,0,1,0,2023-01-08,0,1.0,0.25,0.375
TXN_8159649,0,1,0,0,0,0,0,0,1,0,0,2023-06-15,0,0.75,0.25,0.29166666666666663
TXN_5391160,0,0,0,1,0,0,0,0,1,0,0,2023-03-09,0,0.25,0.5,0.20833333333333331
TXN_8324715,0,0,0,0,0,1,0,0,0,1,0,2023-03-21,1,1.0,0.75,0.7916666666666666
TXN_7353685,0,0,0,0,0,1,0,0,1,0,0,2023-11-01,0,0.25,0.75,0.29166666666666663
TXN_1985223,0,0,0,0,0,0,1,0,0,0,1,2023-09-21,1,0.5,0.75,0.4583333333333333
TXN_2944460,0,0,0,0,1,0,0,0,0,0,1,2023-04-16,0,0.0,1.0,0.16666666666666666
TXN_6957157,1,0,0,0,0,0,0,0,1,0,0,2023-02-01,1,0.0,0.5,0.08333333333333333
TXN_5693294,1,0,0,0,0,0,0,0,0,1,0,2023-12-30,1,0.5,0.5,0.3333333333333333
TXN_2887257,0,0,1,0,0,0,0,0,0,1,0,2023-08-27,0,0.5,0.0,0.08333333333333333
TXN_3986876,1,0,0,0,0,0,0,0,1,0,0,2023-11-06,1,0.5,0.5,0.3333333333333333
TXN_1066604,0,0,0,0,0,1,0,0,0,1,0,2023-05-18,1,1.0,0.75,0.7916666666666666
TXN_2494494,0,1,0,0,0,0,0,0,1,0,0,2023-06-13,0,0.0,0.25,0.041666666666666664
TXN_4464373,0,0,1,0,0,0,0,0,0,0,1,2023-04-22,0,0.25,0.0,0.041666666666666664
TXN_7844770,1,0,0,0,0,0,0,0,0,0,1,2023-01-31,1,0.25,0.5,0.20833333333333331
TXN_9968943,0,0,0,0,0,0,1,0,0,0,1,2023-07-25,1,0.0,0.75,0.125
TXN_4051488,0,0,1,0,0,0,0,0,1,0,0,2023-06-09,1,0.75,0.0,0.125
TXN_2668838,1,0,0,0,0,0,0,0,0,1,0,2023-05-11,1,0.75,0.5,0.4583333333333333
TXN_8039752,0,1,0,0,0,0,0,0,1,0,0,2023-11-28,1,0.25,0.25,0.125
TXN_3388908,0,0,1,0,0,0,0,0,0,0,1,2023-11-22,1,0.75,0.0,0.125
TXN_2096487,0,0,0,0,0,1,0,0,0,0,1,2023-08-09,1,1.0,0.75,0.7916666666666666
TXN_8795794,0,0,0,0,0,1,0,0,1,0,0,2023-02-13,0,0.5,0.75,0.4583333333333333
TXN_4627457,1,0,0,0,0,0,0,0,1,0,0,2023-12-13,0,0.5,0.5,0.3333333333333333
TXN_2352308,0,0,1,0,0,0,0,0,1,0,0,2023-11-10,0,0.25,0.0,0.041666666666666664
TXN_3980743,0,0,0,0,1,0,0,0,0,0,1,2023-09-21,1,0.0,1.0,0.16666666666666666
TXN_6538210,0,0,0,0,0,0,1,0,1,0,0,2023-12-29,0,0.0,0.75,0.125
TXN_3749051,0,0,0,0,0,0,1,0,0,1,0,2023-04-19,1,0.5,0.75,0.4583333333333333
TXN_6683798,0,0,1,0,0,0,0,0,0,0,1,2023-07-26,1,0.0,0.0,0.0
TXN_7246683,0,0,0,0,0,0,1,0,0,0,1,2023-05-17,1,0.0,0.75,0.125
TXN_6755348,0,0,0,0,0,0,1,0,1,0,0,2023-06-23,1,1.0,0.75,0.7916666666666666
TXN_3691228,1,0,0,0,0,0,0,0,1,0,0,2023-10-26,1,0.5,0.5,0.3333333333333333
TXN_7407946,0,0,0,0,1,0,0,0,0,1,0,2023-03-26,1,0.5,1.0,0.5833333333333333
TXN_8635803,0,0,0,0,0,0,0,1,1,0,0,2023-03-17,1,0.25,0.125,0.08333333333333333
TXN_9550508,0,0,0,0,0,0,1,0,1,0,0,2023-11-18,1,1.0,0.75,0.7916666666666666
TXN_8010562,0,0,0,0,0,1,0,0,1,0,0,2023-07-23,0,0.0,0.75,0.125
TXN_2501648,1,0,0,0,0,0,0,0,0,1,0,2023-12-05,1,0.25,0.5,0.20833333333333331
TXN_9455679,0,0,0,0,1,0,0,0,0,1,0,2023-05-18,1,1.0,1.0,1.0
TXN_8105705,0,0,0,1,0,0,0,0,0,0,1,2023-10-17,1,0.0,0.5,0.08333333333333333
TXN_9676096,1,0,0,0,0,0,0,0,0,0,1,2023-04-05,0,0.5,0.5,0.3333333333333333
TXN_8476828,0,0,0,0,0,0,0,1,1,0,0,2023-10-25,1,0.5,0.125,0.14583333333333331
TXN_2126034,0,1,0,0,0,0,0,0,1,0,0,2023-10-30,0,0.75,0.25,0.29166666666666663
TXN_2151258,1,0,0,0,0,0,0,0,0,1,0,2023-08-09,0,0.5,0.5,0.3333333333333333
TXN_3672345,0,0,0,0,0,0,0,1,0,1,0,2023-10-17,0,0.5,0.125,0.14583333333333331
TXN_6793298,0,0,0,0,0,0,0,1,0,1,0,2023-04-14,1,0.25,0.125,0.08333333333333333
TXN_3951329,0,0,0,0,0,1,0,0,0,1,0,2023-12-28,1,0.0,0.75,0.125
TXN_7480853,0,0,0,0,0,0,1,0,0,0,1,2023-10-07,0,0.25,0.75,0.29166666666666663
TXN_4944024,0,0,0,0,0,0,1,0,0,0,1,2023-09-26,1,0.25,0.75,0.29166666666666663
TXN_6687528,0,0,0,1,0,0,0,0,0,0,1,2023-05-06,1,0.25,0.5,0.20833333333333331
TXN_5531648,0,1,0,0,0,0,0,0,1,0,0,2023-01-23,1,1.0,0.25,0.375
TXN_8789736,0,1,0,0,0,0,0,0,0,1,0,2023-05-06,1,0.25,0.25,0.125
TXN_9938977,1,0,0,0,0,0,0,0,1,0,0,2023-12-18,0,1.0,0.5,0.5833333333333333
TXN_2730798,0,0,0,0,0,0,0,1,0,1,0,2023-12-01,0,0.75,0.125,0.20833333333333331
TXN_3749801,1,0,0,0,0,0,0,0,0,1,0,2023-01-03,1,1.0,0.5,0.5833333333333333
TXN_3326626,1,0,0,0,0,0,0,0,1,0,0,2023-09-26,1,0.25,0.5,0.20833333333333331
TXN_4843989,0,0,0,0,0,0,0,1,0,0,1,2023-09-30,1,0.75,0.125,0.20833333333333331
TXN_6606514,0,0,0,1,0,0,0,0,0,1,0,2023-06-25,0,0.0,0.5,0.08333333333333333
TXN_6187752,0,0,0,0,0,0,1,0,0,0,1,2023-12-24,1,1.0,0.75,0.7916666666666666
TXN_1666190,0,0,0,0,0,0,1,0,0,1,0,2023-07-28,1,0.75,0.75,0.625
TXN_9438576,0,0,1,0,0,0,0,0,0,1,0,2023-05-05,0,0.0,0.0,0.0
TXN_1344947,1,0,0,0,0,0,0,0,0,0,1,2023-02-16,1,0.5,0.5,0.3333333333333333
TXN_4978922,0,0,1,0,0,0,0,0,1,0,0,2023-01-26,1,0.75,0.0,0.125
TXN_3951552,0,0,0,0,1,0,0,0,1,0,0,2023-03-25,0,0.25,1.0,0.375
TXN_3916668,0,0,0,1,0,0,0,0,0,0,1,2023-05-14,1,0.25,0.5,0.20833333333333331
TXN_4789941,0,0,0,0,0,1,0,0,0,1,0,2023-04-17,1,0.5,0.75,0.4583333333333333
TXN_6957001,0,0,0,0,0,0,0,1,1,0,0,2023-08-08,0,0.75,0.125,0.20833333333333331
TXN_3536893,0,0,0,0,1,0,0,0,1,0,0,2023-05-16,1,0.25,1.0,0.375
TXN_4519915,0,0,0,0,0,0,1,0,0,0,1,2023-05-15,0,0.0,0.75,0.125
TXN_3269434,0,0,0,1,0,0,0,0,1,0,0,2023-02-01,1,0.0,0.5,0.08333333333333333
TXN_3291988,0,0,0,1,0,0,0,0,0,1,0,2023-07-03,1,0.25,0.5,0.20833333333333331
TXN_7083611,1,0,0,0,0,0,0,0,1,0,0,2023-05-15,0,0.25,0.5,0.20833333333333331
TXN_1875220,0,0,0,0,0,0,0,1,1,0,0,2023-03-07,0,0.5,0.125,0.14583333333333331
TXN_1926712,0,1,0,0,0,0,0,0,0,1,0,2023-01-31,0,1.0,0.25,0.375
TXN_5552114,0,0,0,0,0,1,0,0,1,0,0,2023-06-13,0,0.25,0.75,0.29166666666666663
TXN_5672583,0,0,0,1,0,0,0,0,1,0,0,2023-04-09,1,0.25,0.5,0.20833333333333331
TXN_3717444,0,0,0,0,0,0,1,0,0,1,0,2023-09-07,0,0.5,0.75,0.4583333333333333
TXN_1899114,0,0,0,0,0,0,0,1,0,0,1,2023-04-05,1,0.5,0.125,0.14583333333333331
TXN_2625388,0,1,0,0,0,0,0,0,0,0,1,2023-02-09,0,1.0,0.25,0.375
TXN_7153665,0,0,0,0,1,0,0,0,1,0,0,2023-07-31,0,1.0,1.0,1.0
TXN_9161256,0,0,0,0,0,0,1,0,0,0,1,2023-01-01,0,0.25,0.75,0.29166666666666663
TXN_2010060,0,0,0,1,0,0,0,0,1,0,0,2023-11-09,0,0.0,0.5,0.08333333333333333
TXN_9077843,0,0,0,0,0,0,0,1,0,1,0,2023-03-28,0,0.5,0.125,0.14583333333333331
TXN_5611262,0,0,0,0,1,0,0,0,0,0,1,2023-05-22,0,0.25,1.0,0.375
TXN_3255254,0,0,0,1,0,0,0,0,1,0,0,2023-03-23,0,0.75,0.5,0.4583333333333333
TXN_9275800,0,0,0,0,0,0,1,0,1,0,0,2023-05-01,1,0.5,0.75,0.4583333333333333
TXN_2430215,0,0,1,0,0,0,0,0,0,0,1,2023-04-10,1,0.25,0.0,0.041666666666666664
TXN_1372003,0,0,0,0,0,0,0,1,0,0,1,2023-10-13,1,0.75,0.125,0.20833333333333331
TXN_7364110,0,1,0,0,0,0,0,0,1,0,0,2023-06-05,1,1.0,0.25,0.375
TXN_7202644,0,0,0,0,0,0,1,0,1,0,0,2023-08-01,1,1.0,0.75,0.7916666666666666
TXN_5330387,0,1,0,0,0,0,0,0,1,0,0,2023-10-21,1,0.5,0.25,0.20833333333333331
TXN_2119809,0,0,0,0,1,0,0,0,0,0,1,2023-04-21,0,1.0,1.0,1.0
TXN_5587224,0,0,0,0,1,0,0,0,1,0,0,2023-01-05,0,0.25,1.0,0.375
TXN_6332132,0,0,0,1,0,0,0,0,0,1,0,2023-08-18,1,0.5,0.5,0.3333333333333333
TXN_2185661,0,0,0,0,0,1,0,0,1,0,0,2023-03-16,1,0.75,0.75,0.625
TXN_2491186,0,0,0,0,1,0,0,0,0,0,1,2023-11-28,1,1.0,1.0,1.0
TXN_1891217,0,0,0,0,0,0,0,1,0,1,0,2023-04-02,0,1.0,0.125,0.2708333333333333
TXN_8977555,1,0,0,0,0,0,0,0,1,0,0,2023-07-21,0,0.25,0.5,0.20833333333333331
TXN_7179922,1,0,0,0,0,0,0,0,1,0,0,2023-09-05,0,0.25,0.5,0.20833333333333331
TXN_5114283,0,0,0,0,0,0,0,1,0,0,1,2023-05-28,0,0.0,0.125,0.020833333333333332
TXN_1528454,0,1,0,0,0,0,0,0,0,0,1,2023-03-22,0,0.25,0.25,0.125
TXN_5615114,0,0,0,0,0,0,0,1,0,0,1,2023-10-31,1,0.75,0.125,0.20833333333333331
TXN_4968659,0,0,0,0,0,0,0,1,0,1,0,2023-03-18,0,1.0,0.125,0.2708333333333333
TXN_4858666,1,0,0,0,0,0,0,0,0,1,0,2023-03-18,1,0.5,0.5,0.3333333333333333
TXN_3502394,0,1,0,0,0,0,0,0,0,1,0,2023-09-02,0,0.5,0.25,0.20833333333333331
TXN_4754723,0,1,0,0,0,0,0,0,0,1,0,2023-10-02,0,0.25,0.25,0.125
TXN_1902009,1,0,0,0,0,0,0,0,0,1,0,2023-04-12,1,0.25,0.5,0.20833333333333331
TXN_8492074,0,0,0,0,0,0,0,1,0,0,1,2023-11-12,0,0.5,0.125,0.14583333333333331
TXN_6355908,0,0,0,0,0,1,0,0,0,1,0,2023-03-28,0,0.5,0.75,0.4583333333333333
TXN_6856530,0,0,0,0,0,0,1,0,0,0,1,2023-11-11,1,1.0,0.75,0.7916666666666666
TXN_1180397,0,0,0,0,0,0,1,0,0,1,0,2023-04-05,1,0.5,0.75,0.4583333333333333
TXN_4747863,0,0,1,0,0,0,0,0,0,0,1,2023-10-04,0,0.25,0.0,0.041666666666666664
TXN_3979966,0,0,0,0,0,0,1,0,0,1,0,2023-08-23,1,1.0,0.75,0.7916666666666666
TXN_5127984,0,0,0,0,0,1,0,0,1,0,0,2023-11-12,0,0.5,0.75,0.4583333333333333
